utterance_id,Source,Target
9-PMUL0493,s-0,u-7
10-PMUL0493,u-7,s-0
11-PMUL0493,s-0,u-7
12-PMUL0493,u-7,s-0
13-PMUL0493,s-0,u-7
14-PMUL0493,u-7,s-0
15-PMUL0493,s-0,u-0
16-PMUL0493,u-0,s-0
17-PMUL0493,s-0,u-1
18-PMUL0493,u-1,s-0
19-PMUL0493,s-0,u-7
20-PMUL0493,u-7,s-3
21-PMUL0493,s-3,u-7
22-PMUL0493,u-7,s-2
23-PMUL0493,s-2,u-7
24-PMUL0493,u-7,s-0
25-PMUL0493,s-0,u-0
26-PMUL0493,u-0,s-0
27-PMUL0493,s-0,u-8
28-PMUL0493,u-8,s-26
0-SNG0124,u-27,s-0
1-SNG0124,s-0,u-8
2-SNG0124,u-8,s-21
0-MUL0441,u-7,s-0
1-MUL0441,s-0,u-7
2-MUL0441,u-7,s-0
3-MUL0441,s-0,u-0
4-MUL0441,u-0,s-0
5-MUL0441,s-0,u-29
6-MUL0441,u-29,s-0
7-MUL0441,s-0,u-7
8-MUL0441,u-7,s-0
9-MUL0441,s-0,u-7
10-MUL0441,u-7,s-0
11-MUL0441,s-0,u-12
12-MUL0441,u-12,s-24
13-MUL0441,s-24,u-8
14-MUL0441,u-8,s-18
0-SNG0366,u-7,s-0
1-SNG0366,s-0,u-7
2-SNG0366,u-7,s-0
3-SNG0366,s-0,u-29
4-SNG0366,u-29,s-6
5-SNG0366,s-6,u-1
6-SNG0366,u-1,s-15
0-PMUL3284,u-7,s-0
1-PMUL3284,s-0,u-7
2-PMUL3284,u-7,s-0
3-PMUL3284,s-0,u-7
4-PMUL3284,u-7,s-7
5-PMUL3284,s-7,u-7
6-PMUL3284,u-7,s-0
7-PMUL3284,s-0,u-7
8-PMUL3284,u-7,s-2
9-PMUL3284,s-2,u-7
10-PMUL3284,u-7,s-0
11-PMUL3284,s-0,u-7
12-PMUL3284,u-7,s-0
13-PMUL3284,s-0,u-8
14-PMUL3284,u-8,s-24
0-PMUL2352,u-15,s-0
1-PMUL2352,s-0,u-7
2-PMUL2352,u-7,s-0
3-PMUL2352,s-0,u-7
4-PMUL2352,u-7,s-0
5-PMUL2352,s-0,u-7
6-PMUL2352,u-7,s-0
7-PMUL2352,s-0,u-7
8-PMUL2352,u-7,s-0
9-PMUL2352,s-0,u-0
10-PMUL2352,u-0,s-0
11-PMUL2352,s-0,u-7
12-PMUL2352,u-7,s-0
13-PMUL2352,s-0,u-7
14-PMUL2352,u-7,s-0
15-PMUL2352,s-0,u-7
16-PMUL2352,u-7,s-13
17-PMUL2352,s-13,u-7
18-PMUL2352,u-7,s-0
19-PMUL2352,s-0,u-7
20-PMUL2352,u-7,s-0
21-PMUL2352,s-0,u-8
22-PMUL2352,u-8,s-16
0-SNG01307,u-27,s-0
1-SNG01307,s-0,u-8
2-SNG01307,u-8,s-24
0-MUL0140,u-7,s-0
1-MUL0140,s-0,u-7
2-MUL0140,u-7,s-0
3-MUL0140,s-0,u-7
4-MUL0140,u-7,s-0
5-MUL0140,s-0,u-7
6-MUL0140,u-7,s-0
7-MUL0140,s-0,u-7
8-MUL0140,u-7,s-0
9-MUL0140,s-0,u-7
10-MUL0140,u-7,s-0
11-MUL0140,s-0,u-7
12-MUL0140,u-7,s-0
13-MUL0140,s-0,u-7
14-MUL0140,u-7,s-2
15-MUL0140,s-2,u-7
16-MUL0140,u-7,s-0
17-MUL0140,s-0,u-7
18-MUL0140,u-7,s-0
19-MUL0140,s-0,u-7
20-MUL0140,u-7,s-10
21-MUL0140,s-10,u-8
22-MUL0140,u-8,s-24
0-SSNG0274,u-7,s-0
1-SSNG0274,s-0,u-7
2-SSNG0274,u-7,s-0
3-SSNG0274,s-0,u-7
4-SSNG0274,u-7,s-0
5-SSNG0274,s-0,u-7
6-SSNG0274,u-7,s-0
0-SNG0047,u-7,s-2
1-SNG0047,s-2,u-14
2-SNG0047,u-14,s-0
3-SNG0047,s-0,u-8
4-SNG0047,u-8,s-15
5-SNG0047,s-15,u-8
6-SNG0047,u-8,s-24
7-SNG0047,s-24,u-13
8-SNG0047,u-13,s-17
0-SNG02163,u-26,s-14
1-SNG02163,s-14,u-7
2-SNG02163,u-7,s-0
3-SNG02163,s-0,u-7
4-SNG02163,u-7,s-0
5-SNG02163,s-0,u-8
6-SNG02163,u-8,s-24
0-WOZ20471,u-7,s-0
1-WOZ20471,s-0,u-7
2-WOZ20471,u-7,s-0
3-WOZ20471,s-0,u-7
4-WOZ20471,u-7,s-0
5-WOZ20471,s-0,u-8
6-WOZ20471,u-8,s-27
0-PMUL2528,u-7,s-0
1-PMUL2528,s-0,u-7
2-PMUL2528,u-7,s-0
3-PMUL2528,s-0,u-0
4-PMUL2528,u-0,s-0
5-PMUL2528,s-0,u-8
6-PMUL2528,u-8,s-24
0-PMUL4838,u-7,s-0
1-PMUL4838,s-0,u-0
2-PMUL4838,u-0,s-0
3-PMUL4838,s-0,u-7
4-PMUL4838,u-7,s-0
5-PMUL4838,s-0,u-7
6-PMUL4838,u-7,s-11
7-PMUL4838,s-11,u-7
8-PMUL4838,u-7,s-0
9-PMUL4838,s-0,u-0
10-PMUL4838,u-0,s-0
11-PMUL4838,s-0,u-8
12-PMUL4838,u-8,s-24
0-SSNG0300,u-7,s-0
1-SSNG0300,s-0,u-7
2-SSNG0300,u-7,s-0
3-SSNG0300,s-0,u-7
4-SSNG0300,u-7,s-0
5-SSNG0300,s-0,u-7
6-SSNG0300,u-7,s-0
7-SSNG0300,s-0,u-24
8-SSNG0300,u-24,s-0
9-SSNG0300,s-0,u-0
10-SSNG0300,u-0,s-0
11-SSNG0300,s-0,u-7
12-SSNG0300,u-7,s-0
13-SSNG0300,s-0,u-8
14-SSNG0300,u-8,s-15
15-SSNG0300,s-15,u-8
16-SSNG0300,u-8,s-23
0-PMUL2698,u-7,s-0
1-PMUL2698,s-0,u-7
2-PMUL2698,u-7,s-0
3-PMUL2698,s-0,u-7
4-PMUL2698,u-7,s-0
5-PMUL2698,s-0,u-0
6-PMUL2698,u-0,s-0
7-PMUL2698,s-0,u-7
8-PMUL2698,u-7,s-0
9-PMUL2698,s-0,u-7
10-PMUL2698,u-7,s-0
11-PMUL2698,s-0,u-8
12-PMUL2698,u-8,s-24
13-PMUL2698,s-24,u-8
14-PMUL2698,u-8,s-24
0-SNG1082,u-30,s-8
1-SNG1082,s-8,u-7
2-SNG1082,u-7,s-0
3-SNG1082,s-0,u-7
4-SNG1082,u-7,s-7
5-SNG1082,s-7,u-7
6-SNG1082,u-7,s-0
7-SNG1082,s-0,u-8
8-SNG1082,u-8,s-24
0-SNG02190,u-28,s-0
1-SNG02190,s-0,u-27
2-SNG02190,u-27,s-0
3-SNG02190,s-0,u-8
4-SNG02190,u-8,s-26
0-SNG02113,u-27,s-0
1-SNG02113,s-0,u-8
2-SNG02113,u-8,s-16
0-SNG0169,u-25,s-0
1-SNG0169,s-0,u-7
2-SNG0169,u-7,s-0
3-SNG0169,s-0,u-8
4-SNG0169,u-8,s-24
0-SNG1370,u-7,s-4
1-SNG1370,s-4,u-7
2-SNG1370,u-7,s-0
3-SNG1370,s-0,u-8
4-SNG1370,u-8,s-27
0-SNG1096,u-31,s-0
1-SNG1096,s-0,u-17
2-SNG1096,u-17,s-0
3-SNG1096,s-0,u-7
4-SNG1096,u-7,s-0
5-SNG1096,s-0,u-8
6-SNG1096,u-8,s-17
0-SNG02334,u-25,s-0
1-SNG02334,s-0,u-25
2-SNG02334,u-25,s-0
3-SNG02334,s-0,u-8
4-SNG02334,u-8,s-15
5-SNG02334,s-15,u-8
6-SNG02334,u-8,s-24
0-SNG01220,u-25,s-0
1-SNG01220,s-0,u-7
2-SNG01220,u-7,s-0
3-SNG01220,s-0,u-8
4-SNG01220,u-8,s-19
0-PMUL3128,u-7,s-0
1-PMUL3128,s-0,u-7
2-PMUL3128,u-7,s-0
3-PMUL3128,s-0,u-7
4-PMUL3128,u-7,s-0
5-PMUL3128,s-0,u-24
6-PMUL3128,u-24,s-5
7-PMUL3128,s-5,u-0
8-PMUL3128,u-0,s-0
9-PMUL3128,s-0,u-7
10-PMUL3128,u-7,s-0
11-PMUL3128,s-0,u-7
12-PMUL3128,u-7,s-2
13-PMUL3128,s-2,u-7
14-PMUL3128,u-7,s-0
15-PMUL3128,s-0,u-7
16-PMUL3128,u-7,s-0
17-PMUL3128,s-0,u-7
18-PMUL3128,u-7,s-0
19-PMUL3128,s-0,u-7
20-PMUL3128,u-7,s-0
21-PMUL3128,s-0,u-7
22-PMUL3128,u-7,s-0
23-PMUL3128,s-0,u-8
24-PMUL3128,u-8,s-24
0-SNG1077,u-7,s-0
1-SNG1077,s-0,u-20
2-SNG1077,u-20,s-0
3-SNG1077,s-0,u-7
4-SNG1077,u-7,s-0
5-SNG1077,s-0,u-8
6-SNG1077,u-8,s-24
7-SNG1077,s-24,u-8
8-SNG1077,u-8,s-27
0-SNG0194,u-26,s-0
1-SNG0194,s-0,u-7
2-SNG0194,u-7,s-0
3-SNG0194,s-0,u-8
4-SNG0194,u-8,s-25
0-PMUL4240,u-7,s-15
1-PMUL4240,s-15,u-7
2-PMUL4240,u-7,s-0
3-PMUL4240,s-0,u-7
4-PMUL4240,u-7,s-0
5-PMUL4240,s-0,u-7
6-PMUL4240,u-7,s-0
7-PMUL4240,s-0,u-7
8-PMUL4240,u-7,s-0
9-PMUL4240,s-0,u-7
10-PMUL4240,u-7,s-0
11-PMUL4240,s-0,u-29
12-PMUL4240,u-29,s-6
13-PMUL4240,s-6,u-8
14-PMUL4240,u-8,s-24
0-SNG1149,u-7,s-0
1-SNG1149,s-0,u-7
2-SNG1149,u-7,s-0
3-SNG1149,s-0,u-12
4-SNG1149,u-12,s-17
0-PMUL3185,u-7,s-0
1-PMUL3185,s-0,u-7
2-PMUL3185,u-7,s-8
3-PMUL3185,s-8,u-7
4-PMUL3185,u-7,s-0
5-PMUL3185,s-0,u-7
6-PMUL3185,u-7,s-13
7-PMUL3185,s-13,u-7
8-PMUL3185,u-7,s-0
9-PMUL3185,s-0,u-7
10-PMUL3185,u-7,s-0
11-PMUL3185,s-0,u-0
12-PMUL3185,u-0,s-0
13-PMUL3185,s-0,u-6
14-PMUL3185,u-6,s-0
15-PMUL3185,s-0,u-0
16-PMUL3185,u-0,s-0
17-PMUL3185,s-0,u-7
18-PMUL3185,u-7,s-0
19-PMUL3185,s-0,u-7
20-PMUL3185,u-7,s-0
21-PMUL3185,s-0,u-8
22-PMUL3185,u-8,s-15
23-PMUL3185,s-15,u-8
24-PMUL3185,u-8,s-17
0-MUL0645,u-7,s-0
1-MUL0645,s-0,u-7
2-MUL0645,u-7,s-0
3-MUL0645,s-0,u-7
4-MUL0645,u-7,s-15
5-MUL0645,s-15,u-0
6-MUL0645,u-0,s-0
7-MUL0645,s-0,u-0
8-MUL0645,u-0,s-0
9-MUL0645,s-0,u-7
10-MUL0645,u-7,s-0
11-MUL0645,s-0,u-7
12-MUL0645,u-7,s-0
13-MUL0645,s-0,u-0
14-MUL0645,u-0,s-0
15-MUL0645,s-0,u-7
16-MUL0645,u-7,s-0
17-MUL0645,s-0,u-4
18-MUL0645,u-4,s-0
19-MUL0645,s-0,u-8
20-MUL0645,u-8,s-18
0-MUL2345,u-7,s-0
1-MUL2345,s-0,u-7
2-MUL2345,u-7,s-0
3-MUL2345,s-0,u-0
4-MUL2345,u-0,s-0
5-MUL2345,s-0,u-19
6-MUL2345,u-19,s-0
7-MUL2345,s-0,u-7
8-MUL2345,u-7,s-0
9-MUL2345,s-0,u-7
10-MUL2345,u-7,s-0
11-MUL2345,s-0,u-7
12-MUL2345,u-7,s-0
13-MUL2345,s-0,u-7
14-MUL2345,u-7,s-0
15-MUL2345,s-0,u-8
16-MUL2345,u-8,s-16
0-PMUL3305,u-7,s-0
1-PMUL3305,s-0,u-7
2-PMUL3305,u-7,s-0
3-PMUL3305,s-0,u-7
4-PMUL3305,u-7,s-0
5-PMUL3305,s-0,u-7
6-PMUL3305,u-7,s-0
7-PMUL3305,s-0,u-0
8-PMUL3305,u-0,s-0
9-PMUL3305,s-0,u-8
10-PMUL3305,u-8,s-24
11-PMUL3305,s-24,u-8
12-PMUL3305,u-8,s-15
0-SNG1123,u-7,s-8
1-SNG1123,s-8,u-7
2-SNG1123,u-7,s-0
3-SNG1123,s-0,u-8
4-SNG1123,u-8,s-15
5-SNG1123,s-15,u-8
6-SNG1123,u-8,s-24
0-WOZ20469,u-7,s-0
1-WOZ20469,s-0,u-7
2-WOZ20469,u-7,s-0
3-WOZ20469,s-0,u-22
4-WOZ20469,u-22,s-0
5-WOZ20469,s-0,u-7
6-WOZ20469,u-7,s-0
7-WOZ20469,s-0,u-8
8-WOZ20469,u-8,s-27
0-SSNG0264,u-7,s-0
1-SSNG0264,s-0,u-7
2-SSNG0264,u-7,s-0
3-SSNG0264,s-0,u-0
4-SSNG0264,u-0,s-0
5-SSNG0264,s-0,u-24
6-SSNG0264,u-24,s-17
0-PMUL3811,u-7,s-0
1-PMUL3811,s-0,u-7
2-PMUL3811,u-7,s-0
3-PMUL3811,s-0,u-0
4-PMUL3811,u-0,s-0
5-PMUL3811,s-0,u-7
6-PMUL3811,u-7,s-0
0-SNG02084,u-7,s-3
1-SNG02084,s-3,u-7
2-SNG02084,u-7,s-0
0-PMUL0344,u-7,s-0
1-PMUL0344,s-0,u-7
2-PMUL0344,u-7,s-0
3-PMUL0344,s-0,u-7
4-PMUL0344,u-7,s-0
5-PMUL0344,s-0,u-0
6-PMUL0344,u-0,s-0
7-PMUL0344,s-0,u-7
8-PMUL0344,u-7,s-0
9-PMUL0344,s-0,u-7
10-PMUL0344,u-7,s-12
11-PMUL0344,s-12,u-7
12-PMUL0344,u-7,s-0
13-PMUL0344,s-0,u-7
14-PMUL0344,u-7,s-0
15-PMUL0344,s-0,u-7
16-PMUL0344,u-7,s-0
17-PMUL0344,s-0,u-7
18-PMUL0344,u-7,s-0
19-PMUL0344,s-0,u-8
20-PMUL0344,u-8,s-15
21-PMUL0344,s-15,u-8
22-PMUL0344,u-8,s-24
0-PMUL4171,u-7,s-14
1-PMUL4171,s-14,u-7
2-PMUL4171,u-7,s-0
3-PMUL4171,s-0,u-7
4-PMUL4171,u-7,s-0
5-PMUL4171,s-0,u-7
6-PMUL4171,u-7,s-0
7-PMUL4171,s-0,u-24
8-PMUL4171,u-24,s-0
9-PMUL4171,s-0,u-0
10-PMUL4171,u-0,s-0
11-PMUL4171,s-0,u-7
12-PMUL4171,u-7,s-2
13-PMUL4171,s-2,u-7
14-PMUL4171,u-7,s-0
15-PMUL4171,s-0,u-7
16-PMUL4171,u-7,s-0
17-PMUL4171,s-0,u-29
18-PMUL4171,u-29,s-0
19-PMUL4171,s-0,u-3
20-PMUL4171,u-3,s-0
21-PMUL4171,s-0,u-18
22-PMUL4171,u-18,s-0
23-PMUL4171,s-0,u-8
24-PMUL4171,u-8,s-24
0-MUL0746,u-7,s-0
1-MUL0746,s-0,u-7
2-MUL0746,u-7,s-12
3-MUL0746,s-12,u-7
4-MUL0746,u-7,s-0
5-MUL0746,s-0,u-7
6-MUL0746,u-7,s-0
7-MUL0746,s-0,u-7
8-MUL0746,u-7,s-0
9-MUL0746,s-0,u-29
10-MUL0746,u-29,s-0
11-MUL0746,s-0,u-7
12-MUL0746,u-7,s-0
13-MUL0746,s-0,u-7
14-MUL0746,u-7,s-0
15-MUL0746,s-0,u-7
16-MUL0746,u-7,s-14
17-MUL0746,s-14,u-7
18-MUL0746,u-7,s-0
19-MUL0746,s-0,u-7
20-MUL0746,u-7,s-0
21-MUL0746,s-0,u-8
22-MUL0746,u-8,s-15
23-MUL0746,s-15,u-8
24-MUL0746,u-8,s-19
0-PMUL0284,u-7,s-0
1-PMUL0284,s-0,u-7
2-PMUL0284,u-7,s-0
3-PMUL0284,s-0,u-20
4-PMUL0284,u-20,s-0
5-PMUL0284,s-0,u-7
6-PMUL0284,u-7,s-0
7-PMUL0284,s-0,u-7
8-PMUL0284,u-7,s-0
9-PMUL0284,s-0,u-0
10-PMUL0284,u-0,s-0
11-PMUL0284,s-0,u-4
12-PMUL0284,u-4,s-0
13-PMUL0284,s-0,u-11
14-PMUL0284,u-11,s-15
15-PMUL0284,s-15,u-12
16-PMUL0284,u-12,s-24
0-SNG01416,u-25,s-0
1-SNG01416,s-0,u-7
2-SNG01416,u-7,s-0
3-SNG01416,s-0,u-7
4-SNG01416,u-7,s-0
5-SNG01416,s-0,u-8
6-SNG01416,u-8,s-24
7-SNG01416,s-24,u-13
8-SNG01416,u-13,s-17
0-PMUL2590,u-7,s-13
1-PMUL2590,s-13,u-7
2-PMUL2590,u-7,s-11
3-PMUL2590,s-11,u-7
4-PMUL2590,u-7,s-13
5-PMUL2590,s-13,u-0
6-PMUL2590,u-0,s-13
7-PMUL2590,s-13,u-7
8-PMUL2590,u-7,s-13
9-PMUL2590,s-13,u-7
10-PMUL2590,u-7,s-0
11-PMUL2590,s-0,u-7
12-PMUL2590,u-7,s-0
13-PMUL2590,s-0,u-0
14-PMUL2590,u-0,s-0
15-PMUL2590,s-0,u-7
16-PMUL2590,u-7,s-0
17-PMUL2590,s-0,u-0
18-PMUL2590,u-0,s-0
19-PMUL2590,s-0,u-7
20-PMUL2590,u-7,s-0
21-PMUL2590,s-0,u-7
22-PMUL2590,u-7,s-0
23-PMUL2590,s-0,u-7
24-PMUL2590,u-7,s-0
25-PMUL2590,s-0,u-7
26-PMUL2590,u-7,s-0
27-PMUL2590,s-0,u-8
28-PMUL2590,u-8,s-17
0-MUL2673,u-7,s-0
1-MUL2673,s-0,u-7
2-MUL2673,u-7,s-0
3-MUL2673,s-0,u-0
4-MUL2673,u-0,s-0
5-MUL2673,s-0,u-1
6-MUL2673,u-1,s-0
7-MUL2673,s-0,u-7
8-MUL2673,u-7,s-0
9-MUL2673,s-0,u-7
10-MUL2673,u-7,s-0
11-MUL2673,s-0,u-8
12-MUL2673,u-8,s-24
0-SNG1014,u-7,s-12
1-SNG1014,s-12,u-7
2-SNG1014,u-7,s-0
3-SNG1014,s-0,u-0
4-SNG1014,u-0,s-0
5-SNG1014,s-0,u-5
6-SNG1014,u-5,s-0
7-SNG1014,s-0,u-8
8-SNG1014,u-8,s-17
0-SNG1005,u-1,s-0
1-SNG1005,s-0,u-16
2-SNG1005,u-16,s-0
3-SNG1005,s-0,u-7
4-SNG1005,u-7,s-11
5-SNG1005,s-11,u-7
6-SNG1005,u-7,s-0
7-SNG1005,s-0,u-7
8-SNG1005,u-7,s-5
9-SNG1005,s-5,u-7
10-SNG1005,u-7,s-0
11-SNG1005,s-0,u-7
12-SNG1005,u-7,s-0
13-SNG1005,s-0,u-8
14-SNG1005,u-8,s-24
0-PMUL4689,u-7,s-0
1-PMUL4689,s-0,u-7
2-PMUL4689,u-7,s-0
3-PMUL4689,s-0,u-7
4-PMUL4689,u-7,s-14
5-PMUL4689,s-14,u-0
6-PMUL4689,u-0,s-0
7-PMUL4689,s-0,u-8
8-PMUL4689,u-8,s-24
0-SNG0198,u-25,s-0
1-SNG0198,s-0,u-25
2-SNG0198,u-25,s-0
3-SNG0198,s-0,u-8
4-SNG0198,u-8,s-23
0-WOZ20052,u-7,s-0
1-WOZ20052,s-0,u-7
2-WOZ20052,u-7,s-0
3-WOZ20052,s-0,u-7
4-WOZ20052,u-7,s-0
5-WOZ20052,s-0,u-21
6-WOZ20052,u-21,s-0
7-WOZ20052,s-0,u-11
8-WOZ20052,u-11,s-27
0-WOZ20065,u-7,s-0
1-WOZ20065,s-0,u-20
2-WOZ20065,u-20,s-0
3-WOZ20065,s-0,u-7
4-WOZ20065,u-7,s-0
5-WOZ20065,s-0,u-7
6-WOZ20065,u-7,s-0
7-WOZ20065,s-0,u-8
8-WOZ20065,u-8,s-23
9-WOZ20065,s-23,u-8
10-WOZ20065,u-8,s-27
0-PMUL0245,u-7,s-0
1-PMUL0245,s-0,u-7
2-PMUL0245,u-7,s-12
3-PMUL0245,s-12,u-7
4-PMUL0245,u-7,s-0
5-PMUL0245,s-0,u-7
6-PMUL0245,u-7,s-0
7-PMUL0245,s-0,u-0
8-PMUL0245,u-0,s-0
9-PMUL0245,s-0,u-7
10-PMUL0245,u-7,s-0
11-PMUL0245,s-0,u-7
12-PMUL0245,u-7,s-0
13-PMUL0245,s-0,u-7
14-PMUL0245,u-7,s-3
15-PMUL0245,s-3,u-7
16-PMUL0245,u-7,s-0
17-PMUL0245,s-0,u-8
18-PMUL0245,u-8,s-24
0-MUL2501,u-7,s-0
1-MUL2501,s-0,u-0
2-MUL2501,u-0,s-0
3-MUL2501,s-0,u-7
4-MUL2501,u-7,s-0
5-MUL2501,s-0,u-7
6-MUL2501,u-7,s-0
7-MUL2501,s-0,u-7
8-MUL2501,u-7,s-7
9-MUL2501,s-7,u-7
10-MUL2501,u-7,s-0
11-MUL2501,s-0,u-19
12-MUL2501,u-19,s-0
13-MUL2501,s-0,u-7
14-MUL2501,u-7,s-0
15-MUL2501,s-0,u-7
16-MUL2501,u-7,s-0
17-MUL2501,s-0,u-8
18-MUL2501,u-8,s-19
0-PMUL3462,u-7,s-12
1-PMUL3462,s-12,u-20
2-PMUL3462,u-20,s-0
3-PMUL3462,s-0,u-7
4-PMUL3462,u-7,s-0
5-PMUL3462,s-0,u-0
6-PMUL3462,u-0,s-0
7-PMUL3462,s-0,u-7
8-PMUL3462,u-7,s-0
9-PMUL3462,s-0,u-7
10-PMUL3462,u-7,s-0
11-PMUL3462,s-0,u-7
12-PMUL3462,u-7,s-0
13-PMUL3462,s-0,u-8
14-PMUL3462,u-8,s-27
0-PMUL0253,u-7,s-0
1-PMUL0253,s-0,u-7
2-PMUL0253,u-7,s-0
3-PMUL0253,s-0,u-0
4-PMUL0253,u-0,s-0
5-PMUL0253,s-0,u-7
6-PMUL0253,u-7,s-0
7-PMUL0253,s-0,u-7
8-PMUL0253,u-7,s-0
9-PMUL0253,s-0,u-7
10-PMUL0253,u-7,s-0
11-PMUL0253,s-0,u-8
12-PMUL0253,u-8,s-5
0-WOZ20588,u-7,s-0
1-WOZ20588,s-0,u-7
2-WOZ20588,u-7,s-0
3-WOZ20588,s-0,u-7
4-WOZ20588,u-7,s-0
5-WOZ20588,s-0,u-7
6-WOZ20588,u-7,s-0
7-WOZ20588,s-0,u-8
8-WOZ20588,u-8,s-24
0-SSNG0318,u-7,s-0
1-SSNG0318,s-0,u-7
2-SSNG0318,u-7,s-13
3-SSNG0318,s-13,u-7
4-SSNG0318,u-7,s-0
5-SSNG0318,s-0,u-0
6-SSNG0318,u-0,s-0
7-SSNG0318,s-0,u-8
8-SSNG0318,u-8,s-24
0-PMUL2482,u-7,s-0
1-PMUL2482,s-0,u-31
2-PMUL2482,u-31,s-0
3-PMUL2482,s-0,u-24
4-PMUL2482,u-24,s-0
5-PMUL2482,s-0,u-7
6-PMUL2482,u-7,s-0
7-PMUL2482,s-0,u-7
8-PMUL2482,u-7,s-0
9-PMUL2482,s-0,u-6
10-PMUL2482,u-6,s-5
11-PMUL2482,s-5,u-19
12-PMUL2482,u-19,s-0
13-PMUL2482,s-0,u-4
14-PMUL2482,u-4,s-0
15-PMUL2482,s-0,u-8
16-PMUL2482,u-8,s-27
0-MUL1771,u-7,s-0
1-MUL1771,s-0,u-7
2-MUL1771,u-7,s-0
3-MUL1771,s-0,u-0
4-MUL1771,u-0,s-0
5-MUL1771,s-0,u-7
6-MUL1771,u-7,s-0
7-MUL1771,s-0,u-7
8-MUL1771,u-7,s-8
9-MUL1771,s-8,u-7
10-MUL1771,u-7,s-0
11-MUL1771,s-0,u-8
12-MUL1771,u-8,s-15
0-WOZ20325,u-7,s-0
1-WOZ20325,s-0,u-7
2-WOZ20325,u-7,s-0
3-WOZ20325,s-0,u-14
4-WOZ20325,u-14,s-0
5-WOZ20325,s-0,u-7
6-WOZ20325,u-7,s-0
7-WOZ20325,s-0,u-8
8-WOZ20325,u-8,s-25
9-WOZ20325,s-25,u-8
10-WOZ20325,u-8,s-27
0-PMUL1519,u-7,s-0
1-PMUL1519,s-0,u-7
2-PMUL1519,u-7,s-0
3-PMUL1519,s-0,u-0
4-PMUL1519,u-0,s-0
5-PMUL1519,s-0,u-7
6-PMUL1519,u-7,s-14
0-MUL0351,u-7,s-0
1-MUL0351,s-0,u-7
2-MUL0351,u-7,s-13
3-MUL0351,s-13,u-7
4-MUL0351,u-7,s-0
5-MUL0351,s-0,u-7
6-MUL0351,u-7,s-0
7-MUL0351,s-0,u-7
8-MUL0351,u-7,s-0
9-MUL0351,s-0,u-7
10-MUL0351,u-7,s-0
11-MUL0351,s-0,u-29
12-MUL0351,u-29,s-0
13-MUL0351,s-0,u-8
14-MUL0351,u-8,s-16
0-PMUL2291,u-7,s-0
1-PMUL2291,s-0,u-7
2-PMUL2291,u-7,s-0
3-PMUL2291,s-0,u-7
4-PMUL2291,u-7,s-0
5-PMUL2291,s-0,u-7
6-PMUL2291,u-7,s-0
7-PMUL2291,s-0,u-7
8-PMUL2291,u-7,s-0
9-PMUL2291,s-0,u-7
10-PMUL2291,u-7,s-0
11-PMUL2291,s-0,u-7
12-PMUL2291,u-7,s-7
13-PMUL2291,s-7,u-7
14-PMUL2291,u-7,s-0
15-PMUL2291,s-0,u-8
16-PMUL2291,u-8,s-16
0-MUL2561,u-7,s-12
1-MUL2561,s-12,u-7
2-MUL2561,u-7,s-0
3-MUL2561,s-0,u-0
4-MUL2561,u-0,s-0
5-MUL2561,s-0,u-7
6-MUL2561,u-7,s-0
7-MUL2561,s-0,u-0
8-MUL2561,u-0,s-0
9-MUL2561,s-0,u-30
10-MUL2561,u-30,s-8
11-MUL2561,s-8,u-30
12-MUL2561,u-30,s-0
13-MUL2561,s-0,u-8
14-MUL2561,u-8,s-13
0-SNG02180,u-25,s-0
1-SNG02180,s-0,u-11
2-SNG02180,u-11,s-24
0-PMUL1540,u-7,s-13
1-PMUL1540,s-13,u-7
2-PMUL1540,u-7,s-0
3-PMUL1540,s-0,u-7
4-PMUL1540,u-7,s-0
5-PMUL1540,s-0,u-7
6-PMUL1540,u-7,s-13
0-PMUL2851,u-7,s-0
1-PMUL2851,s-0,u-7
2-PMUL2851,u-7,s-0
3-PMUL2851,s-0,u-7
4-PMUL2851,u-7,s-0
5-PMUL2851,s-0,u-7
6-PMUL2851,u-7,s-0
7-PMUL2851,s-0,u-7
8-PMUL2851,u-7,s-0
9-PMUL2851,s-0,u-7
10-PMUL2851,u-7,s-0
11-PMUL2851,s-0,u-7
12-PMUL2851,u-7,s-0
13-PMUL2851,s-0,u-23
14-PMUL2851,u-23,s-0
15-PMUL2851,s-0,u-20
16-PMUL2851,u-20,s-0
17-PMUL2851,s-0,u-7
18-PMUL2851,u-7,s-0
19-PMUL2851,s-0,u-7
20-PMUL2851,u-7,s-0
21-PMUL2851,s-0,u-7
22-PMUL2851,u-7,s-0
23-PMUL2851,s-0,u-8
24-PMUL2851,u-8,s-24
0-MUL1587,u-7,s-2
1-MUL1587,s-2,u-7
2-MUL1587,u-7,s-2
3-MUL1587,s-2,u-7
4-MUL1587,u-7,s-0
5-MUL1587,s-0,u-7
6-MUL1587,u-7,s-0
7-MUL1587,s-0,u-0
8-MUL1587,u-0,s-0
9-MUL1587,s-0,u-7
10-MUL1587,u-7,s-0
11-MUL1587,s-0,u-7
12-MUL1587,u-7,s-0
13-MUL1587,s-0,u-14
14-MUL1587,u-14,s-0
15-MUL1587,s-0,u-7
16-MUL1587,u-7,s-0
17-MUL1587,s-0,u-8
18-MUL1587,u-8,s-21
0-PMUL4119,u-7,s-0
1-PMUL4119,s-0,u-7
2-PMUL4119,u-7,s-0
3-PMUL4119,s-0,u-31
4-PMUL4119,u-31,s-0
