utterance_id,Source,Target
3-SNG01420,s-1,u-18
4-SNG01420,u-18,s-54
5-SNG01420,s-54,u-53
6-SNG01420,u-53,s-54
7-SNG01420,s-54,u-62
8-SNG01420,u-62,s-39
9-SNG01420,s-39,u-72
10-SNG01420,u-72,s-42
11-SNG01420,s-42,u-51
12-SNG01420,u-51,s-46
13-SNG01420,s-46,u-28
14-SNG01420,u-28,s-62
0-PMUL3115,u-30,s-51
1-PMUL3115,s-51,u-23
2-PMUL3115,u-23,s-42
3-PMUL3115,s-42,u-46
4-PMUL3115,u-46,s-10
5-PMUL3115,s-10,u-78
6-PMUL3115,u-78,s-57
7-PMUL3115,s-57,u-31
8-PMUL3115,u-31,s-48
9-PMUL3115,s-48,u-78
10-PMUL3115,u-78,s-34
11-PMUL3115,s-34,u-0
12-PMUL3115,u-0,s-1
13-PMUL3115,s-1,u-1
14-PMUL3115,u-1,s-71
0-SNG1199,u-38,s-57
1-SNG1199,s-57,u-36
2-SNG1199,u-36,s-12
3-SNG1199,s-12,u-57
4-SNG1199,u-57,s-57
0-SNG02114,u-58,s-42
1-SNG02114,s-42,u-53
2-SNG02114,u-53,s-38
3-SNG02114,s-38,u-57
4-SNG02114,u-57,s-17
5-SNG02114,s-17,u-28
6-SNG02114,u-28,s-61
7-SNG02114,s-61,u-23
8-SNG02114,u-23,s-30
0-PMUL3468,u-57,s-30
1-PMUL3468,s-30,u-35
2-PMUL3468,u-35,s-57
3-PMUL3468,s-57,u-60
4-PMUL3468,u-60,s-66
5-PMUL3468,s-66,u-37
6-PMUL3468,u-37,s-34
7-PMUL3468,s-34,u-22
8-PMUL3468,u-22,s-35
9-PMUL3468,s-35,u-53
10-PMUL3468,u-53,s-67
0-WOZ20131,u-70,s-43
1-WOZ20131,s-43,u-23
2-WOZ20131,u-23,s-33
0-MUL0991,u-57,s-45
1-MUL0991,s-45,u-31
2-MUL0991,u-31,s-45
3-MUL0991,s-45,u-59
4-MUL0991,u-59,s-37
5-MUL0991,s-37,u-14
6-MUL0991,u-14,s-57
7-MUL0991,s-57,u-59
8-MUL0991,u-59,s-15
9-MUL0991,s-15,u-66
10-MUL0991,u-66,s-51
0-SNG1099,u-59,s-8
1-SNG1099,s-8,u-64
2-SNG1099,u-64,s-46
3-SNG1099,s-46,u-61
4-SNG1099,u-61,s-0
5-SNG1099,s-0,u-45
6-SNG1099,u-45,s-34
0-SSNG0307,u-57,s-53
1-SSNG0307,s-53,u-35
2-SSNG0307,u-35,s-1
3-SSNG0307,s-1,u-6
4-SSNG0307,u-6,s-54
5-SSNG0307,s-54,u-32
6-SSNG0307,u-32,s-57
7-SSNG0307,s-57,u-57
8-SSNG0307,u-57,s-67
9-SSNG0307,s-67,u-70
10-SSNG0307,u-70,s-55
11-SSNG0307,s-55,u-26
12-SSNG0307,u-26,s-17
13-SSNG0307,s-17,u-35
14-SSNG0307,u-35,s-62
15-SSNG0307,s-62,u-58
16-SSNG0307,u-58,s-61
0-SNG01239,u-55,s-61
1-SNG01239,s-61,u-42
2-SNG01239,u-42,s-66
3-SNG01239,s-66,u-73
4-SNG01239,u-73,s-7
0-PMUL0173,u-7,s-43
1-PMUL0173,s-43,u-33
2-PMUL0173,u-33,s-54
3-PMUL0173,s-54,u-31
4-PMUL0173,u-31,s-1
0-MUL0124,u-62,s-1
1-MUL0124,s-1,u-63
2-MUL0124,u-63,s-55
3-MUL0124,s-55,u-18
4-MUL0124,u-18,s-60
5-MUL0124,s-60,u-73
6-MUL0124,u-73,s-57
7-MUL0124,s-57,u-70
8-MUL0124,u-70,s-60
9-MUL0124,s-60,u-57
10-MUL0124,u-57,s-71
11-MUL0124,s-71,u-72
12-MUL0124,u-72,s-47
13-MUL0124,s-47,u-71
14-MUL0124,u-71,s-27
0-PMUL4701,u-57,s-14
1-PMUL4701,s-14,u-44
2-PMUL4701,u-44,s-1
3-PMUL4701,s-1,u-60
4-PMUL4701,u-60,s-1
5-PMUL4701,s-1,u-58
6-PMUL4701,u-58,s-31
7-PMUL4701,s-31,u-62
8-PMUL4701,u-62,s-54
9-PMUL4701,s-54,u-48
10-PMUL4701,u-48,s-1
11-PMUL4701,s-1,u-63
12-PMUL4701,u-63,s-5
13-PMUL4701,s-5,u-20
14-PMUL4701,u-20,s-34
15-PMUL4701,s-34,u-0
16-PMUL4701,u-0,s-1
17-PMUL4701,s-1,u-17
18-PMUL4701,u-17,s-1
19-PMUL4701,s-1,u-7
20-PMUL4701,u-7,s-61
0-WOZ20061,u-40,s-30
1-WOZ20061,s-30,u-79
2-WOZ20061,u-79,s-69
0-PMUL0064,u-68,s-27
1-PMUL0064,s-27,u-14
2-PMUL0064,u-14,s-12
3-PMUL0064,s-12,u-63
4-PMUL0064,u-63,s-7
5-PMUL0064,s-7,u-2
6-PMUL0064,u-2,s-42
7-PMUL0064,s-42,u-77
8-PMUL0064,u-77,s-0
9-PMUL0064,s-0,u-83
10-PMUL0064,u-83,s-45
0-SNG0174,u-57,s-45
1-SNG0174,s-45,u-70
2-SNG0174,u-70,s-15
3-SNG0174,s-15,u-66
4-SNG0174,u-66,s-54
0-SNG1241,u-13,s-0
1-SNG1241,s-0,u-66
2-SNG1241,u-66,s-4
3-SNG1241,s-4,u-53
4-SNG1241,u-53,s-1
0-PMUL2876,u-63,s-35
1-PMUL2876,s-35,u-64
2-PMUL2876,u-64,s-13
3-PMUL2876,s-13,u-30
4-PMUL2876,u-30,s-1
5-PMUL2876,s-1,u-70
6-PMUL2876,u-70,s-66
7-PMUL2876,s-66,u-2
8-PMUL2876,u-2,s-26
9-PMUL2876,s-26,u-66
10-PMUL2876,u-66,s-57
11-PMUL2876,s-57,u-83
12-PMUL2876,u-83,s-71
13-PMUL2876,s-71,u-15
14-PMUL2876,u-15,s-55
15-PMUL2876,s-55,u-57
16-PMUL2876,u-57,s-1
0-WOZ20326,u-23,s-54
1-WOZ20326,s-54,u-30
2-WOZ20326,u-30,s-47
3-WOZ20326,s-47,u-13
4-WOZ20326,u-13,s-34
5-WOZ20326,s-34,u-46
6-WOZ20326,u-46,s-50
7-WOZ20326,s-50,u-30
8-WOZ20326,u-30,s-18
0-SNG0347,u-19,s-9
1-SNG0347,s-9,u-35
2-SNG0347,u-35,s-22
3-SNG0347,s-22,u-47
4-SNG0347,u-47,s-57
5-SNG0347,s-57,u-68
6-SNG0347,u-68,s-0
7-SNG0347,s-0,u-25
8-SNG0347,u-25,s-35
9-SNG0347,s-35,u-30
10-SNG0347,u-30,s-71
0-PMUL2049,u-58,s-57
1-PMUL2049,s-57,u-33
2-PMUL2049,u-33,s-45
3-PMUL2049,s-45,u-63
4-PMUL2049,u-63,s-71
5-PMUL2049,s-71,u-64
6-PMUL2049,u-64,s-45
7-PMUL2049,s-45,u-15
8-PMUL2049,u-15,s-45
9-PMUL2049,s-45,u-63
10-PMUL2049,u-63,s-0
11-PMUL2049,s-0,u-49
12-PMUL2049,u-49,s-45
13-PMUL2049,s-45,u-63
14-PMUL2049,u-63,s-71
15-PMUL2049,s-71,u-70
16-PMUL2049,u-70,s-22
0-SNG0170,u-62,s-57
1-SNG0170,s-57,u-81
2-SNG0170,u-81,s-69
0-SNG1133,u-79,s-36
1-SNG1133,s-36,u-26
2-SNG1133,u-26,s-26
3-SNG1133,s-26,u-29
4-SNG1133,u-29,s-57
0-SNG01715,u-28,s-5
1-SNG01715,s-5,u-12
2-SNG01715,u-12,s-57
3-SNG01715,s-57,u-36
4-SNG01715,u-36,s-54
5-SNG01715,s-54,u-5
6-SNG01715,u-5,s-45
0-PMUL2240,u-44,s-62
1-PMUL2240,s-62,u-3
2-PMUL2240,u-3,s-52
3-PMUL2240,s-52,u-67
4-PMUL2240,u-67,s-42
5-PMUL2240,s-42,u-40
6-PMUL2240,u-40,s-53
7-PMUL2240,s-53,u-40
8-PMUL2240,u-40,s-57
9-PMUL2240,s-57,u-57
10-PMUL2240,u-57,s-57
0-WOZ20547,u-31,s-31
1-WOZ20547,s-31,u-35
2-WOZ20547,u-35,s-7
3-WOZ20547,s-7,u-78
4-WOZ20547,u-78,s-45
5-WOZ20547,s-45,u-20
6-WOZ20547,u-20,s-66
7-WOZ20547,s-66,u-57
8-WOZ20547,u-57,s-57
0-WOZ20606,u-18,s-66
1-WOZ20606,s-66,u-56
2-WOZ20606,u-56,s-66
3-WOZ20606,s-66,u-70
4-WOZ20606,u-70,s-26
5-WOZ20606,s-26,u-79
6-WOZ20606,u-79,s-13
0-PMUL1724,u-73,s-30
1-PMUL1724,s-30,u-2
2-PMUL1724,u-2,s-57
3-PMUL1724,s-57,u-38
4-PMUL1724,u-38,s-31
5-PMUL1724,s-31,u-10
6-PMUL1724,u-10,s-1
7-PMUL1724,s-1,u-57
8-PMUL1724,u-57,s-1
9-PMUL1724,s-1,u-57
10-PMUL1724,u-57,s-57
11-PMUL1724,s-57,u-12
12-PMUL1724,u-12,s-8
13-PMUL1724,s-8,u-47
14-PMUL1724,u-47,s-8
15-PMUL1724,s-8,u-70
16-PMUL1724,u-70,s-68
17-PMUL1724,s-68,u-57
18-PMUL1724,u-57,s-57
0-MUL0815,u-20,s-1
1-MUL0815,s-1,u-63
2-MUL0815,u-63,s-57
3-MUL0815,s-57,u-65
4-MUL0815,u-65,s-31
5-MUL0815,s-31,u-22
6-MUL0815,u-22,s-1
7-MUL0815,s-1,u-32
8-MUL0815,u-32,s-61
9-MUL0815,s-61,u-74
10-MUL0815,u-74,s-54
11-MUL0815,s-54,u-70
12-MUL0815,u-70,s-1
0-PMUL2595,u-20,s-62
1-PMUL2595,s-62,u-20
2-PMUL2595,u-20,s-66
3-PMUL2595,s-66,u-23
4-PMUL2595,u-23,s-26
5-PMUL2595,s-26,u-36
6-PMUL2595,u-36,s-53
7-PMUL2595,s-53,u-58
8-PMUL2595,u-58,s-1
9-PMUL2595,s-1,u-46
10-PMUL2595,u-46,s-1
11-PMUL2595,s-1,u-53
12-PMUL2595,u-53,s-61
13-PMUL2595,s-61,u-57
14-PMUL2595,u-57,s-26
15-PMUL2595,s-26,u-74
16-PMUL2595,u-74,s-53
0-MUL0753,u-57,s-1
1-MUL0753,s-1,u-12
2-MUL0753,u-12,s-57
3-MUL0753,s-57,u-79
4-MUL0753,u-79,s-9
5-MUL0753,s-9,u-63
6-MUL0753,u-63,s-46
7-MUL0753,s-46,u-1
8-MUL0753,u-1,s-0
9-MUL0753,s-0,u-20
10-MUL0753,u-20,s-54
11-MUL0753,s-54,u-57
12-MUL0753,u-57,s-1
13-MUL0753,s-1,u-57
14-MUL0753,u-57,s-57
0-PMUL2148,u-6,s-34
1-PMUL2148,s-34,u-27
2-PMUL2148,u-27,s-53
3-PMUL2148,s-53,u-14
4-PMUL2148,u-14,s-1
5-PMUL2148,s-1,u-44
6-PMUL2148,u-44,s-2
7-PMUL2148,s-2,u-20
8-PMUL2148,u-20,s-0
9-PMUL2148,s-0,u-2
10-PMUL2148,u-2,s-32
11-PMUL2148,s-32,u-12
12-PMUL2148,u-12,s-39
13-PMUL2148,s-39,u-12
14-PMUL2148,u-12,s-12
15-PMUL2148,s-12,u-83
16-PMUL2148,u-83,s-25
17-PMUL2148,s-25,u-67
18-PMUL2148,u-67,s-1
0-MUL0889,u-30,s-57
1-MUL0889,s-57,u-40
2-MUL0889,u-40,s-48
3-MUL0889,s-48,u-0
4-MUL0889,u-0,s-30
5-MUL0889,s-30,u-62
6-MUL0889,u-62,s-34
7-MUL0889,s-34,u-24
8-MUL0889,u-24,s-0
9-MUL0889,s-0,u-22
10-MUL0889,u-22,s-2
11-MUL0889,s-2,u-53
12-MUL0889,u-53,s-34
13-MUL0889,s-34,u-57
14-MUL0889,u-57,s-66
15-MUL0889,s-66,u-5
16-MUL0889,u-5,s-68
17-MUL0889,s-68,u-57
18-MUL0889,u-57,s-8
0-MUL0483,u-57,s-9
1-MUL0483,s-9,u-24
2-MUL0483,u-24,s-7
3-MUL0483,s-7,u-30
4-MUL0483,u-30,s-1
5-MUL0483,s-1,u-58
6-MUL0483,u-58,s-54
7-MUL0483,s-54,u-63
8-MUL0483,u-63,s-54
9-MUL0483,s-54,u-58
10-MUL0483,u-58,s-3
11-MUL0483,s-3,u-35
12-MUL0483,u-35,s-44
13-MUL0483,s-44,u-54
14-MUL0483,u-54,s-34
15-MUL0483,s-34,u-65
16-MUL0483,u-65,s-0
0-PMUL2167,u-2,s-61
1-PMUL2167,s-61,u-0
2-PMUL2167,u-0,s-24
3-PMUL2167,s-24,u-22
4-PMUL2167,u-22,s-1
5-PMUL2167,s-1,u-53
6-PMUL2167,u-53,s-57
7-PMUL2167,s-57,u-49
8-PMUL2167,u-49,s-61
9-PMUL2167,s-61,u-3
10-PMUL2167,u-3,s-1
11-PMUL2167,s-1,u-63
12-PMUL2167,u-63,s-46
0-MUL0609,u-20,s-11
1-MUL0609,s-11,u-30
2-MUL0609,u-30,s-7
3-MUL0609,s-7,u-63
4-MUL0609,u-63,s-42
5-MUL0609,s-42,u-16
6-MUL0609,u-16,s-12
7-MUL0609,s-12,u-44
8-MUL0609,u-44,s-26
9-MUL0609,s-26,u-2
10-MUL0609,u-2,s-1
11-MUL0609,s-1,u-31
12-MUL0609,u-31,s-1
13-MUL0609,s-1,u-2
14-MUL0609,u-2,s-58
15-MUL0609,s-58,u-28
16-MUL0609,u-28,s-18
17-MUL0609,s-18,u-30
18-MUL0609,u-30,s-66
0-MUL1090,u-15,s-54
1-MUL1090,s-54,u-57
2-MUL1090,u-57,s-57
3-MUL1090,s-57,u-14
4-MUL1090,u-14,s-27
5-MUL1090,s-27,u-58
6-MUL1090,u-58,s-26
7-MUL1090,s-26,u-35
8-MUL1090,u-35,s-42
9-MUL1090,s-42,u-48
10-MUL1090,u-48,s-42
11-MUL1090,s-42,u-49
12-MUL1090,u-49,s-8
13-MUL1090,s-8,u-55
14-MUL1090,u-55,s-13
15-MUL1090,s-13,u-67
16-MUL1090,u-67,s-66
0-SNG01577,u-23,s-2
1-SNG01577,s-2,u-13
2-SNG01577,u-13,s-29
3-SNG01577,s-29,u-57
4-SNG01577,u-57,s-66
5-SNG01577,s-66,u-20
6-SNG01577,u-20,s-66
0-SNG0332,u-2,s-66
1-SNG0332,s-66,u-9
2-SNG0332,u-9,s-14
3-SNG0332,s-14,u-70
4-SNG0332,u-70,s-42
5-SNG0332,s-42,u-56
6-SNG0332,u-56,s-40
7-SNG0332,s-40,u-56
8-SNG0332,u-56,s-46
9-SNG0332,s-46,u-20
10-SNG0332,u-20,s-62
11-SNG0332,s-62,u-78
12-SNG0332,u-78,s-17
13-SNG0332,s-17,u-26
14-SNG0332,u-26,s-0
0-MUL2700,u-57,s-0
1-MUL2700,s-0,u-63
2-MUL2700,u-63,s-35
3-MUL2700,s-35,u-18
4-MUL2700,u-18,s-67
5-MUL2700,s-67,u-75
6-MUL2700,u-75,s-57
7-MUL2700,s-57,u-10
8-MUL2700,u-10,s-69
9-MUL2700,s-69,u-23
10-MUL2700,u-23,s-61
11-MUL2700,s-61,u-78
12-MUL2700,u-78,s-55
13-MUL2700,s-55,u-41
14-MUL2700,u-41,s-66
0-PMUL0264,u-14,s-17
1-PMUL0264,s-17,u-48
2-PMUL0264,u-48,s-1
3-PMUL0264,s-1,u-9
4-PMUL0264,u-9,s-61
5-PMUL0264,s-61,u-73
6-PMUL0264,u-73,s-0
7-PMUL0264,s-0,u-8
8-PMUL0264,u-8,s-19
9-PMUL0264,s-19,u-46
10-PMUL0264,u-46,s-1
11-PMUL0264,s-1,u-82
12-PMUL0264,u-82,s-61
13-PMUL0264,s-61,u-57
14-PMUL0264,u-57,s-67
0-SNG0011,u-57,s-54
1-SNG0011,s-54,u-57
2-SNG0011,u-57,s-57
3-SNG0011,s-57,u-13
4-SNG0011,u-13,s-40
0-PMUL2496,u-53,s-53
1-PMUL2496,s-53,u-48
2-PMUL2496,u-48,s-53
3-PMUL2496,s-53,u-70
4-PMUL2496,u-70,s-45
5-PMUL2496,s-45,u-30
6-PMUL2496,u-30,s-62
7-PMUL2496,s-62,u-20
8-PMUL2496,u-20,s-50
9-PMUL2496,s-50,u-62
10-PMUL2496,u-62,s-42
11-PMUL2496,s-42,u-77
12-PMUL2496,u-77,s-53
0-MUL1525,u-22,s-12
1-MUL1525,s-12,u-47
2-MUL1525,u-47,s-66
3-MUL1525,s-66,u-59
4-MUL1525,u-59,s-13
5-MUL1525,s-13,u-9
6-MUL1525,u-9,s-57
7-MUL1525,s-57,u-61
8-MUL1525,u-61,s-61
9-MUL1525,s-61,u-44
10-MUL1525,u-44,s-71
11-MUL1525,s-71,u-23
12-MUL1525,u-23,s-68
13-MUL1525,s-68,u-70
14-MUL1525,u-70,s-1
15-MUL1525,s-1,u-14
16-MUL1525,u-14,s-0
17-MUL1525,s-0,u-10
18-MUL1525,u-10,s-61
19-MUL1525,s-61,u-57
20-MUL1525,u-57,s-71
0-PMUL2705,u-13,s-1
1-PMUL2705,s-1,u-12
2-PMUL2705,u-12,s-57
3-PMUL2705,s-57,u-56
4-PMUL2705,u-56,s-57
5-PMUL2705,s-57,u-43
6-PMUL2705,u-43,s-18
7-PMUL2705,s-18,u-57
8-PMUL2705,u-57,s-39
9-PMUL2705,s-39,u-40
10-PMUL2705,u-40,s-0
11-PMUL2705,s-0,u-2
12-PMUL2705,u-2,s-62
0-PMUL2820,u-8,s-71
1-PMUL2820,s-71,u-29
2-PMUL2820,u-29,s-0
3-PMUL2820,s-0,u-57
4-PMUL2820,u-57,s-37
5-PMUL2820,s-37,u-18
6-PMUL2820,u-18,s-31
7-PMUL2820,s-31,u-34
8-PMUL2820,u-34,s-30
9-PMUL2820,s-30,u-20
10-PMUL2820,u-20,s-4
11-PMUL2820,s-4,u-59
12-PMUL2820,u-59,s-4
13-PMUL2820,s-4,u-57
14-PMUL2820,u-57,s-26
15-PMUL2820,s-26,u-0
16-PMUL2820,u-0,s-37
17-PMUL2820,s-37,u-74
18-PMUL2820,u-74,s-57
0-MUL2373,u-30,s-53
1-MUL2373,s-53,u-28
2-MUL2373,u-28,s-42
3-MUL2373,s-42,u-14
4-MUL2373,u-14,s-57
5-MUL2373,s-57,u-74
6-MUL2373,u-74,s-30
7-MUL2373,s-30,u-20
8-MUL2373,u-20,s-31
9-MUL2373,s-31,u-57
10-MUL2373,u-57,s-45
11-MUL2373,s-45,u-13
12-MUL2373,u-13,s-65
13-MUL2373,s-65,u-53
14-MUL2373,u-53,s-30
15-MUL2373,s-30,u-57
16-MUL2373,u-57,s-71
0-MUL1246,u-20,s-34
1-MUL1246,s-34,u-67
2-MUL1246,u-67,s-1
3-MUL1246,s-1,u-33
4-MUL1246,u-33,s-40
5-MUL1246,s-40,u-63
6-MUL1246,u-63,s-50
7-MUL1246,s-50,u-2
8-MUL1246,u-2,s-37
9-MUL1246,s-37,u-47
10-MUL1246,u-47,s-1
11-MUL1246,s-1,u-57
12-MUL1246,u-57,s-1
13-MUL1246,s-1,u-30
14-MUL1246,u-30,s-61
0-SNG1107,u-57,s-18
1-SNG1107,s-18,u-57
2-SNG1107,u-57,s-0
3-SNG1107,s-0,u-68
4-SNG1107,u-68,s-43
5-SNG1107,s-43,u-20
6-SNG1107,u-20,s-71
0-PMUL1682,u-74,s-54
1-PMUL1682,s-54,u-10
2-PMUL1682,u-10,s-62
3-PMUL1682,s-62,u-80
4-PMUL1682,u-80,s-1
5-PMUL1682,s-1,u-14
6-PMUL1682,u-14,s-57
7-PMUL1682,s-57,u-30
8-PMUL1682,u-30,s-34
9-PMUL1682,s-34,u-30
10-PMUL1682,u-30,s-35
11-PMUL1682,s-35,u-11
12-PMUL1682,u-11,s-43
13-PMUL1682,s-43,u-59
14-PMUL1682,u-59,s-57
15-PMUL1682,s-57,u-57
16-PMUL1682,u-57,s-45
17-PMUL1682,s-45,u-65
18-PMUL1682,u-65,s-70
0-SNG1093,u-47,s-45
1-SNG1093,s-45,u-63
2-SNG1093,u-63,s-27
3-SNG1093,s-27,u-11
4-SNG1093,u-11,s-43
5-SNG1093,s-43,u-18
6-SNG1093,u-18,s-68
0-MUL1834,u-70,s-57
1-MUL1834,s-57,u-55
2-MUL1834,u-55,s-7
3-MUL1834,s-7,u-9
4-MUL1834,u-9,s-61
5-MUL1834,s-61,u-3
6-MUL1834,u-3,s-0
7-MUL1834,s-0,u-61
8-MUL1834,u-61,s-1
9-MUL1834,s-1,u-57
10-MUL1834,u-57,s-47
11-MUL1834,s-47,u-66
12-MUL1834,u-66,s-61
0-PMUL4103,u-31,s-18
1-PMUL4103,s-18,u-63
2-PMUL4103,u-63,s-57
3-PMUL4103,s-57,u-62
4-PMUL4103,u-62,s-71
5-PMUL4103,s-71,u-0
6-PMUL4103,u-0,s-61
7-PMUL4103,s-61,u-16
8-PMUL4103,u-16,s-54
9-PMUL4103,s-54,u-57
10-PMUL4103,u-57,s-28
11-PMUL4103,s-28,u-44
12-PMUL4103,u-44,s-23
13-PMUL4103,s-23,u-20
14-PMUL4103,u-20,s-57
15-PMUL4103,s-57,u-29
16-PMUL4103,u-29,s-61
17-PMUL4103,s-61,u-66
18-PMUL4103,u-66,s-57
0-PMUL4457,u-21,s-26
1-PMUL4457,s-26,u-53
2-PMUL4457,u-53,s-1
3-PMUL4457,s-1,u-57
4-PMUL4457,u-57,s-46
5-PMUL4457,s-46,u-44
6-PMUL4457,u-44,s-39
7-PMUL4457,s-39,u-35
8-PMUL4457,u-35,s-5
9-PMUL4457,s-5,u-62
10-PMUL4457,u-62,s-66
11-PMUL4457,s-66,u-27
12-PMUL4457,u-27,s-63
13-PMUL4457,s-63,u-46
14-PMUL4457,u-46,s-13
15-PMUL4457,s-13,u-47
16-PMUL4457,u-47,s-1
17-PMUL4457,s-1,u-5
18-PMUL4457,u-5,s-0
0-MUL0488,u-2,s-54
1-MUL0488,s-54,u-23
2-MUL0488,u-23,s-61
3-MUL0488,s-61,u-13
4-MUL0488,u-13,s-61
5-MUL0488,s-61,u-70
6-MUL0488,u-70,s-13
7-MUL0488,s-13,u-59
8-MUL0488,u-59,s-57
9-MUL0488,s-57,u-44
10-MUL0488,u-44,s-61
11-MUL0488,s-61,u-70
12-MUL0488,u-70,s-54
13-MUL0488,s-54,u-31
14-MUL0488,u-31,s-57
15-MUL0488,s-57,u-70
16-MUL0488,u-70,s-52
0-MUL0529,u-23,s-49
1-MUL0529,s-49,u-59
2-MUL0529,u-59,s-1
3-MUL0529,s-1,u-53
4-MUL0529,u-53,s-1
5-MUL0529,s-1,u-20
6-MUL0529,u-20,s-31
7-MUL0529,s-31,u-24
8-MUL0529,u-24,s-54
9-MUL0529,s-54,u-28
10-MUL0529,u-28,s-37
11-MUL0529,s-37,u-81
12-MUL0529,u-81,s-57
0-SNG0801,u-14,s-7
1-SNG0801,s-7,u-77
2-SNG0801,u-77,s-1
3-SNG0801,s-1,u-9
4-SNG0801,u-9,s-1
5-SNG0801,s-1,u-31
6-SNG0801,u-31,s-55
7-SNG0801,s-55,u-59
8-SNG0801,u-59,s-4
9-SNG0801,s-4,u-78
10-SNG0801,u-78,s-58
0-MUL1460,u-62,s-13
1-MUL1460,s-13,u-57
2-MUL1460,u-57,s-42
3-MUL1460,s-42,u-0
4-MUL1460,u-0,s-42
5-MUL1460,s-42,u-70
6-MUL1460,u-70,s-45
7-MUL1460,s-45,u-57
8-MUL1460,u-57,s-62
9-MUL1460,s-62,u-12
10-MUL1460,u-12,s-1
11-MUL1460,s-1,u-83
12-MUL1460,u-83,s-54
13-MUL1460,s-54,u-70
14-MUL1460,u-70,s-71
15-MUL1460,s-71,u-77
16-MUL1460,u-77,s-57
0-MUL2084,u-5,s-57
1-MUL2084,s-57,u-12
2-MUL2084,u-12,s-15
3-MUL2084,s-15,u-63
4-MUL2084,u-63,s-1
5-MUL2084,s-1,u-2
6-MUL2084,u-2,s-54
7-MUL2084,s-54,u-57
8-MUL2084,u-57,s-66
9-MUL2084,s-66,u-22
10-MUL2084,u-22,s-61
11-MUL2084,s-61,u-46
12-MUL2084,u-46,s-42
13-MUL2084,s-42,u-75
14-MUL2084,u-75,s-50
15-MUL2084,s-50,u-57
16-MUL2084,u-57,s-1
17-MUL2084,s-1,u-25
18-MUL2084,u-25,s-31
0-PMUL1567,u-2,s-1
1-PMUL1567,s-1,u-10
2-PMUL1567,u-10,s-0
3-PMUL1567,s-0,u-67
4-PMUL1567,u-67,s-1
5-PMUL1567,s-1,u-13
6-PMUL1567,u-13,s-61
7-PMUL1567,s-61,u-53
8-PMUL1567,u-53,s-23
9-PMUL1567,s-23,u-70
10-PMUL1567,u-70,s-42
11-PMUL1567,s-42,u-30
12-PMUL1567,u-30,s-12
13-PMUL1567,s-12,u-5
14-PMUL1567,u-5,s-26
0-PMUL3340,u-35,s-61
1-PMUL3340,s-61,u-57
2-PMUL3340,u-57,s-27
3-PMUL3340,s-27,u-31
4-PMUL3340,u-31,s-54
5-PMUL3340,s-54,u-31
6-PMUL3340,u-31,s-61
7-PMUL3340,s-61,u-51
8-PMUL3340,u-51,s-68
9-PMUL3340,s-68,u-67
10-PMUL3340,u-67,s-1
11-PMUL3340,s-1,u-18
12-PMUL3340,u-18,s-0
13-PMUL3340,s-0,u-18
14-PMUL3340,u-18,s-66
15-PMUL3340,s-66,u-63
16-PMUL3340,u-63,s-1
17-PMUL3340,s-1,u-5
18-PMUL3340,u-5,s-57
0-SNG01696,u-30,s-11
1-SNG01696,s-11,u-41
2-SNG01696,u-41,s-55
0-PMUL4948,u-58,s-9
1-PMUL4948,s-9,u-77
2-PMUL4948,u-77,s-61
3-PMUL4948,s-61,u-44
4-PMUL4948,u-44,s-9
5-PMUL4948,s-9,u-23
6-PMUL4948,u-23,s-7
7-PMUL4948,s-7,u-57
8-PMUL4948,u-57,s-40
9-PMUL4948,s-40,u-3
10-PMUL4948,u-3,s-0
11-PMUL4948,s-0,u-30
12-PMUL4948,u-30,s-54
13-PMUL4948,s-54,u-81
14-PMUL4948,u-81,s-66
15-PMUL4948,s-66,u-59
16-PMUL4948,u-59,s-54
17-PMUL4948,s-54,u-82
18-PMUL4948,u-82,s-57
19-PMUL4948,s-57,u-79
20-PMUL4948,u-79,s-68
0-SNG01653,u-59,s-5
1-SNG01653,s-5,u-57
2-SNG01653,u-57,s-69
0-MUL0459,u-64,s-57
1-MUL0459,s-57,u-83
2-MUL0459,u-83,s-15
3-MUL0459,s-15,u-20
4-MUL0459,u-20,s-54
5-MUL0459,s-54,u-57
6-MUL0459,u-57,s-1
7-MUL0459,s-1,u-66
8-MUL0459,u-66,s-57
9-MUL0459,s-57,u-35
10-MUL0459,u-35,s-46
0-PMUL0939,u-68,s-66
1-PMUL0939,s-66,u-10
2-PMUL0939,u-10,s-52
3-PMUL0939,s-52,u-20
4-PMUL0939,u-20,s-1
5-PMUL0939,s-1,u-20
6-PMUL0939,u-20,s-1
7-PMUL0939,s-1,u-40
8-PMUL0939,u-40,s-42
9-PMUL0939,s-42,u-69
10-PMUL0939,u-69,s-1
11-PMUL0939,s-1,u-59
12-PMUL0939,u-59,s-71
0-PMUL1665,u-47,s-0
1-PMUL1665,s-0,u-70
2-PMUL1665,u-70,s-57
3-PMUL1665,s-57,u-77
4-PMUL1665,u-77,s-34
5-PMUL1665,s-34,u-14
6-PMUL1665,u-14,s-22
7-PMUL1665,s-22,u-14
8-PMUL1665,u-14,s-1
9-PMUL1665,s-1,u-44
10-PMUL1665,u-44,s-1
11-PMUL1665,s-1,u-7
12-PMUL1665,u-7,s-0
13-PMUL1665,s-0,u-72
14-PMUL1665,u-72,s-1
15-PMUL1665,s-1,u-57
16-PMUL1665,u-57,s-30
17-PMUL1665,s-30,u-18
18-PMUL1665,u-18,s-9
0-PMUL2764,u-9,s-1
1-PMUL2764,s-1,u-20
2-PMUL2764,u-20,s-66
